nodes,guardians,threshold,fdkgPercentage,tallierRetPct,tallierNewPct,successRate
10,4,2,0.8,0.9,0,1
10,4,2,0.9,0.5,0,0.801
10,4,2,0.9,0.7,0,0.996
10,4,2,0.9,0.9,0,1
10,4,2,1,0.5,0,0.944
10,4,2,1,0.7,0,1
10,4,2,1,0.9,0,1
10,4,3,0.2,0.5,0,0
10,4,3,0.2,0.7,0,0
10,4,3,0.2,0.9,0,0
10,4,3,0.3,0.5,0,0
10,4,3,0.3,0.7,0,0.253
10,4,3,0.3,0.9,0,0.267
10,4,3,0.4,0.5,0,0.075
10,4,3,0.4,0.7,0,0.062
10,4,3,0.4,0.9,0,0.572
10,4,3,0.5,0.5,0,0.011
10,4,3,0.5,0.7,0,0.361
10,4,3,0.5,0.9,0,0.808
10,4,3,0.6,0.5,0,0.194
10,4,3,0.6,0.7,0,0.671
10,4,3,0.6,0.9,0,0.935
10,4,3,0.7,0.5,0,0.115
10,4,3,0.7,0.7,0,0.552
10,4,3,0.7,0.9,0,0.98
10,4,3,0.8,0.5,0,0.474
10,4,3,0.8,0.7,0,0.837
10,4,3,0.8,0.9,0,0.996
10,4,3,0.9,0.5,0,0.341
10,4,3,0.9,0.7,0,0.95
10,4,3,0.9,0.9,0,1
10,4,3,1,0.5,0,0.701
10,4,3,1,0.7,0,0.989
10,4,3,1,0.9,0,1
10,4,4,0.2,0.5,0,0
10,4,4,0.2,0.7,0,0
10,4,4,0.2,0.9,0,0
10,4,4,0.3,0.5,0,0
10,4,4,0.3,0.7,0,0.053
10,4,4,0.3,0.9,0,0.038
10,4,4,0.4,0.5,0,0.003
10,4,4,0.4,0.7,0,0.001
10,4,4,0.4,0.9,0,0.249
10,4,4,0.5,0.5,0,0
10,4,4,0.5,0.7,0,0.052
10,4,4,0.5,0.9,0,0.53
10,4,4,0.6,0.5,0,0.013
10,4,4,0.6,0.7,0,0.285
10,4,4,0.6,0.9,0,0.761
10,4,4,0.7,0.5,0,0.002
10,4,4,0.7,0.7,0,0.149
10,4,4,0.7,0.9,0,0.884
10,4,4,0.8,0.5,0,0.056
10,4,4,0.8,0.7,0,0.444
10,4,4,0.8,0.9,0,0.978
10,4,4,0.9,0.5,0,0.032
10,4,4,0.9,0.7,0,0.721
10,4,4,0.9,0.9,0,0.993
10,4,4,1,0.5,0,0.195
10,4,4,1,0.7,0,0.913
10,4,4,1,0.9,0,1
10,5,1,0.2,0.5,0,0.82
10,5,1,0.2,0.7,0,0.846
10,5,1,0.2,0.9,0,0.817
10,5,1,0.3,0.5,0,0.679
10,5,1,0.3,0.7,0,0.979
10,5,1,0.3,0.9,0,0.97
10,5,1,0.4,0.5,0,0.943
10,5,1,0.4,0.7,0,0.956
10,5,1,0.4,0.9,0,0.994
10,5,1,0.5,0.5,0,0.922
10,5,1,0.5,0.7,0,0.988
10,5,1,0.5,0.9,0,1
10,5,1,0.6,0.5,0,0.993
10,5,1,0.6,0.7,0,1
10,5,1,0.6,0.9,0,1
10,5,1,0.7,0.5,0,0.991
10,5,1,0.7,0.7,0,1
10,5,1,0.7,0.9,0,1
10,5,1,0.8,0.5,0,0.999
10,5,1,0.8,0.7,0,1
10,5,1,0.8,0.9,0,1
10,5,1,0.9,0.5,0,0.999
10,5,1,0.9,0.7,0,1
10,5,1,0.9,0.9,0,1
10,5,1,1,0.5,0,1
10,5,1,1,0.7,0,1
